esmini GIT REV: 7df5a1c
esmini GIT TAG: 
esmini GIT BRANCH: master
esmini BUILD VERSION: N/A - client build
Scenario File Name: resources/xosc/./cut-in.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entitity_Name [-] , #2 Entitity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
263, 26.300000, Ego, 0, 18.055556, -0.001054, 5.861224, 17.780083, 524.673128, -0.847145, 1.119137, 18.021124, -0.001026, 0.109262, -0.006755, 0.005395, 525.327846, -8.000000, 1.508472, -0.006058, 0.000000, 0.000000, 0.000042, -0.000334, , Obj1, 1, 14.166667, -0.001057, 2.665518, 17.616592, 522.034481, -0.846977, 0.866459, 14.140361, -0.001382, 0.067417, -0.004113, 0.003449, 522.677076, -8.000000, 1.509359, -0.004764, 0.000000, 0.000000, 0.000085, -0.000335, , 
264, 26.400000, Ego, 0, 18.055556, -0.001052, 4.736769, 17.893088, 526.475172, -0.847195, 1.130044, 18.020443, -0.000503, 0.109065, -0.006807, 0.005230, 527.138243, -8.000000, 1.507867, -0.006047, 0.000000, 0.000000, 0.000014, -0.000334, , Obj1, 1, 14.166667, -0.001055, 0.429951, 17.703911, 523.448476, -0.847081, 0.873192, 14.139948, -0.001045, 0.067321, -0.004139, 0.003369, 524.097551, -8.000000, 1.508883, -0.004758, 0.000000, 0.000000, 0.000062, -0.000335, , 
265, 26.500000, Ego, 0, 18.055556, -0.001050, 3.612314, 18.007181, 528.277148, -0.847195, 1.140931, 18.019757, 0.000004, 0.108867, -0.006857, 0.005064, 528.948632, -8.000000, 1.507263, -0.006036, 0.000000, 0.000000, 6.283171, -0.000333, , Obj1, 1, 14.166667, -0.001054, 4.477571, 17.791903, 524.862429, -0.847153, 0.879914, 14.139530, -0.000716, 0.067225, -0.004173, 0.003289, 525.518021, -8.000000, 1.508408, -0.004751, 0.000000, 0.000000, 0.000039, -0.000334, , 
266, 26.600000, Ego, 0, 18.055556, -0.001048, 2.487859, 18.122361, 530.079054, -0.847146, 1.151797, 18.019066, 0.000493, 0.108669, -0.006915, 0.004898, 530.759012, -8.000000, 1.506661, -0.006025, 0.000000, 0.000000, 6.283145, -0.000333, , Obj1, 1, 14.166667, -0.001052, 2.242004, 17.880565, 526.276340, -0.847192, 0.886627, 14.139111, -0.000395, 0.067130, -0.004189, 0.003209, 526.938486, -8.000000, 1.507934, -0.004744, 0.000000, 0.000000, 0.000017, -0.000334, , 
267, 26.700000, Ego, 0, 18.055556, -0.001047, 1.363404, 18.238625, 531.880891, -0.847049, 1.162645, 18.018369, 0.000967, 0.108471, -0.006968, 0.004732, 532.569383, -8.000000, 1.506060, -0.006015, 0.000000, 0.000000, 6.283119, -0.000332, , Obj1, 1, 14.166667, -0.001051, 0.006438, 17.969899, 527.690209, -0.847201, 0.893330, 14.138689, -0.000082, 0.067034, -0.004222, 0.003129, 528.358945, -8.000000, 1.507460, -0.004738, 0.000000, 0.000000, 6.283180, -0.000333, , 
268, 26.800000, Ego, 0, 18.055556, -0.001045, 0.238949, 18.355972, 533.682658, -0.846907, 1.173472, 18.017667, 0.001423, 0.108273, -0.007017, 0.004567, 534.379746, -8.000000, 1.505459, -0.006004, 0.000000, 0.000000, 6.283094, -0.000331, , Obj1, 1, 14.166667, -0.001049, 4.054057, 18.059901, 529.104035, -0.847178, 0.900024, 14.138265, 0.000222, 0.066938, -0.004245, 0.003049, 529.779400, -8.000000, 1.506987, -0.004731, 0.000000, 0.000000, 6.283159, -0.000333, , 
269, 26.900000, Ego, 0, 18.055556, -0.001043, 5.397679, 18.474400, 535.484354, -0.846720, 1.184279, 18.016960, 0.001864, 0.108076, -0.007072, 0.004401, 536.190100, -8.000000, 1.504860, -0.005993, 0.000000, 0.000000, 6.283071, -0.000331, , Obj1, 1, 14.166667, -0.001048, 1.818491, 18.150572, 530.517819, -0.847126, 0.906709, 14.137838, 0.000519, 0.066843, -0.004268, 0.002969, 531.199849, -8.000000, 1.506514, -0.004725, 0.000000, 0.000000, 6.283138, -0.000332, , 
270, 27.000000, Ego, 0, 18.055556, -0.001041, 4.273224, 18.593907, 537.285979, -0.846492, 1.195067, 18.016248, 0.002287, 0.107878, -0.007125, 0.004235, 538.000446, -8.000000, 1.504262, -0.005982, 0.000000, 0.000000, 6.283048, -0.000330, , Obj1, 1, 14.166667, -0.001046, 5.866110, 18.241910, 531.931560, -0.847046, 0.913383, 14.137408, 0.000808, 0.066747, -0.004302, 0.002889, 532.620292, -8.000000, 1.506043, -0.004718, 0.000000, 0.000000, 6.283118, -0.000332, , 
271, 27.100000, Ego, 0, 18.055556, -0.001039, 3.148769, 18.714490, 539.087532, -0.846222, 1.205835, 18.015530, 0.002694, 0.107681, -0.007173, 0.004070, 539.810783, -8.000000, 1.503664, -0.005972, 0.000000, 0.000000, 6.283026, -0.000330, , Obj1, 1, 14.166667, -0.001045, 3.630544, 18.333915, 533.345257, -0.846937, 0.920048, 14.136976, 0.001089, 0.066652, -0.004318, 0.002809, 534.040731, -8.000000, 1.505572, -0.004711, 0.000000, 0.000000, 6.283099, -0.000331, , 
272, 27.200000, Ego, 0, 18.055556, -0.001037, 2.024314, 18.836149, 540.889013, -0.845914, 1.216584, 18.014808, 0.003084, 0.107483, -0.007227, 0.003904, 541.621112, -8.000000, 1.503068, -0.005961, 0.000000, 0.000000, 6.283004, -0.000329, , Obj1, 1, 14.166667, -0.001043, 1.394978, 18.426585, 534.758911, -0.846801, 0.926704, 14.136541, 0.001362, 0.066556, -0.004348, 0.002728, 535.461164, -8.000000, 1.505101, -0.004705, 0.000000, 0.000000, 6.283080, -0.000331, , 
273, 27.300000, Ego, 0, 18.055556, -0.001035, 0.899859, 18.958880, 542.690421, -0.845568, 1.227312, 18.014080, 0.003458, 0.107286, -0.007279, 0.003738, 543.431432, -8.000000, 1.502473, -0.005950, 0.000000, 0.000000, 6.282984, -0.000328, , Obj1, 1, 14.166667, -0.001042, 5.442597, 18.519920, 536.172522, -0.846638, 0.933350, 14.136104, 0.001627, 0.066461, -0.004373, 0.002648, 536.881592, -8.000000, 1.504631, -0.004698, 0.000000, 0.000000, 6.283062, -0.000331, , 
274, 27.400000, Ego, 0, 18.055556, -0.001033, 6.058589, 19.082682, 544.491755, -0.845186, 1.238021, 18.013347, 0.003815, 0.107089, -0.007327, 0.003573, 545.241743, -8.000000, 1.501879, -0.005939, 0.000000, 0.000000, 6.282965, -0.000328, , Obj1, 1, 14.166667, -0.001040, 3.207031, 18.613919, 537.586088, -0.846449, 0.939987, 14.135664, 0.001884, 0.066366, -0.004395, 0.002568, 538.302014, -8.000000, 1.504162, -0.004692, 0.000000, 0.000000, 6.283044, -0.000330, , 
275, 27.500000, Ego, 0, 18.055556, -0.001032, 4.934134, 19.207553, 546.293016, -0.844771, 1.248710, 18.012609, 0.004156, 0.106891, -0.007379, 0.003407, 547.052046, -8.000000, 1.501286, -0.005929, 0.000000, 0.000000, 6.282947, -0.000327, , Obj1, 1, 14.166667, -0.001039, 0.971465, 18.708580, 538.999610, -0.846236, 0.946614, 14.135222, 0.002132, 0.066270, -0.004426, 0.002488, 539.722431, -8.000000, 1.503694, -0.004685, 0.000000, 0.000000, 6.283027, -0.000330, , 
276, 27.600000, Ego, 0, 18.055556, -0.001030, 3.809679, 19.333491, 548.094203, -0.844323, 1.259380, 18.011866, 0.004480, 0.106694, -0.007429, 0.003241, 548.862340, -8.000000, 1.500695, -0.005918, 0.000000, 0.000000, 6.282929, -0.000327, , Obj1, 1, 14.166667, -0.001037, 5.019084, 18.803904, 540.413088, -0.845999, 0.953231, 14.134777, 0.002373, 0.066175, -0.004445, 0.002408, 541.142843, -8.000000, 1.503226, -0.004678, 0.000000, 0.000000, 6.283010, -0.000329, , 
277, 27.700000, Ego, 0, 18.055556, -0.001028, 2.685224, 19.460494, 549.895315, -0.843844, 1.270029, 18.011118, 0.004788, 0.106497, -0.007478, 0.003075, 550.672626, -8.000000, 1.500104, -0.005907, 0.000000, 0.000000, 6.282913, -0.000326, , Obj1, 1, 14.166667, -0.001036, 2.783518, 18.899887, 541.826521, -0.845738, 0.959839, 14.134330, 0.002606, 0.066079, -0.004472, 0.002328, 542.563250, -8.000000, 1.502759, -0.004672, 0.000000, 0.000000, 6.282994, -0.000329, , 
278, 27.800000, Ego, 0, 18.055556, -0.001026, 1.560769, 19.588560, 551.696351, -0.843336, 1.280659, 18.010366, 0.005079, 0.106300, -0.007527, 0.002910, 552.482903, -8.000000, 1.499514, -0.005897, 0.000000, 0.000000, 6.282897, -0.000325, , Obj1, 1, 14.166667, -0.001035, 0.547952, 18.996531, 543.239909, -0.845455, 0.966438, 14.133880, 0.002831, 0.065984, -0.004497, 0.002248, 543.983651, -8.000000, 1.502292, -0.004665, 0.000000, 0.000000, 6.282978, -0.000328, , 
279, 27.900000, Ego, 0, 18.055556, -0.001024, 0.436314, 19.717687, 553.497312, -0.842801, 1.291270, 18.009608, 0.005353, 0.106104, -0.007576, 0.002744, 554.293172, -8.000000, 1.498926, -0.005886, 0.000000, 0.000000, 6.282882, -0.000325, , Obj1, 1, 14.166667, -0.001033, 4.595571, 19.093834, 544.653252, -0.845150, 0.973026, 14.133428, 0.003048, 0.065889, -0.004519, 0.002168, 545.404047, -8.000000, 1.501826, -0.004659, 0.000000, 0.000000, 6.282963, -0.000328, , 
280, 28.000000, Ego, 0, 18.055556, -0.001022, 5.595045, 19.847873, 555.298197, -0.842240, 1.301860, 18.008846, 0.005611, 0.105907, -0.007625, 0.002578, 556.103432, -8.000000, 1.498338, -0.005875, 0.000000, 0.000000, 6.282869, -0.000324, , Obj1, 1, 14.166667, -0.001032, 2.360005, 19.191794, 546.066549, -0.844825, 0.979606, 14.132973, 0.003256, 0.065794, -0.004547, 0.002088, 546.824438, -8.000000, 1.501361, -0.004652, 0.000000, 0.000000, 6.282949, -0.000327, , 
281, 28.100000, Ego, 0, 18.055556, -0.001020, 4.470590, 19.979116, 557.099004, -0.841654, 1.312431, 18.008078, 0.005852, 0.105710, -0.007674, 0.002413, 557.913683, -8.000000, 1.497752, -0.005865, 0.000000, 0.000000, 6.282856, -0.000324, , Obj1, 1, 14.166667, -0.001030, 0.124439, 19.290412, 547.479801, -0.844479, 0.986176, 14.132517, 0.003457, 0.065699, -0.004569, 0.002008, 548.244824, -8.000000, 1.500896, -0.004645, 0.000000, 0.000000, 6.282935, -0.000327, , 
282, 28.200000, Ego, 0, 18.055556, -0.001019, 3.346135, 20.111414, 558.899735, -0.841047, 1.322983, 18.007306, 0.006077, 0.105514, -0.007720, 0.002247, 559.723926, -8.000000, 1.497166, -0.005854, 0.000000, 0.000000, 6.282844, -0.000323, , Obj1, 1, 14.166667, -0.001029, 4.172058, 19.389686, 548.893006, -0.844114, 0.992736, 14.132057, 0.003650, 0.065603, -0.004593, 0.001928, 549.665204, -8.000000, 1.500433, -0.004639, 0.000000, 0.000000, 6.282922, -0.000326, , 
283, 28.300000, Ego, 0, 18.055556, -0.001017, 2.221680, 20.244766, 560.700388, -0.840418, 1.333515, 18.006529, 0.006285, 0.105317, -0.007770, 0.002082, 561.534161, -8.000000, 1.496582, -0.005843, 0.000000, 0.000000, 6.282833, -0.000322, , Obj1, 1, 14.166667, -0.001027, 1.936492, 19.489614, 550.306166, -0.843731, 0.999287, 14.131596, 0.003835, 0.065508, -0.004617, 0.001848, 551.085579, -8.000000, 1.499969, -0.004632, 0.000000, 0.000000, 6.282909, -0.000326, , 
284, 28.400000, Ego, 0, 18.055556, -0.001015, 1.097225, 20.379168, 562.500963, -0.839770, 1.344027, 18.005747, 0.006477, 0.105121, -0.007817, 0.001916, 563.344387, -8.000000, 1.495999, -0.005833, 0.000000, 0.000000, 6.282823, -0.000322, , Obj1, 1, 14.166667, -0.001026, 5.984111, 19.590197, 551.719279, -0.843329, 1.005828, 14.131131, 0.004012, 0.065413, -0.004641, 0.001768, 552.505949, -8.000000, 1.499507, -0.004626, 0.000000, 0.000000, 6.282897, -0.000325, , 
285, 28.500000, Ego, 0, 18.055556, -0.001013, 6.255955, 20.514620, 564.301459, -0.839105, 1.354519, 18.004962, 0.006652, 0.104925, -0.007860, 0.001750, 565.154604, -8.000000, 1.495416, -0.005822, 0.000000, 0.000000, 6.282813, -0.000321, , Obj1, 1, 14.166667, -0.001024, 3.748545, 19.691433, 553.132346, -0.842911, 1.012360, 14.130665, 0.004181, 0.065318, -0.004664, 0.001688, 553.926313, -8.000000, 1.499045, -0.004619, 0.000000, 0.000000, 6.282885, -0.000325, , 
286, 28.600000, Ego, 0, 18.055556, -0.001011, 5.131500, 20.651120, 566.101876, -0.838424, 1.364992, 18.004170, 0.006810, 0.104729, -0.007911, 0.001585, 566.964813, -8.000000, 1.494835, -0.005811, 0.000000, 0.000000, 6.282805, -0.000321, , Obj1, 1, 14.166667, -0.001023, 1.512978, 19.793321, 554.545365, -0.842477, 1.018882, 14.130196, 0.004341, 0.065223, -0.004688, 0.001608, 555.346673, -8.000000, 1.498584, -0.004613, 0.000000, 0.000000, 6.282874, -0.000325, , 
287, 28.700000, Ego, 0, 18.055556, -0.001009, 4.007045, 20.788664, 567.902211, -0.837729, 1.375443, 18.003349, 0.006952, 0.104512, -0.008212, 0.001418, 568.775014, -8.000000, 1.494255, -0.005800, 0.000000, 0.000000, 6.282798, -0.000320, , Obj1, 1, 14.166667, -0.001021, 5.560597, 19.895861, 555.958338, -0.842028, 1.025395, 14.129725, 0.004494, 0.065128, -0.004712, 0.001528, 556.767027, -8.000000, 1.498123, -0.004606, 0.000000, 0.000000, 6.282864, -0.000324, , 
288, 28.800000, Ego, 0, 18.055556, -0.001005, 2.882590, 20.927250, 569.702464, -0.837022, 1.385865, 18.002536, 0.007071, 0.104215, -0.008133, 0.001188, 570.585201, -8.000000, 1.493678, -0.005776, 0.000000, 0.000000, 6.282792, -0.000318, , Obj1, 1, 14.166667, -0.001020, 3.325031, 19.999051, 557.371263, -0.841564, 1.031898, 14.129252, 0.004639, 0.065033, -0.004733, 0.001448, 558.187376, -8.000000, 1.497663, -0.004599, 0.000000, 0.000000, 6.282854, -0.000324, , 
289, 28.900000, Ego, 0, 18.055556, -0.001000, 1.758135, 21.066874, 571.502638, -0.836306, 1.396238, 18.001734, 0.007156, 0.103737, -0.008016, 0.000848, 572.395367, -8.000000, 1.493103, -0.005749, 0.000000, 0.000000, 6.282788, -0.000317, , Obj1, 1, 14.166667, -0.001018, 1.089465, 20.102890, 558.784141, -0.841086, 1.038392, 14.128776, 0.004776, 0.064938, -0.004759, 0.001368, 559.607719, -8.000000, 1.497204, -0.004593, 0.000000, 0.000000, 6.282844, -0.000323, , 
